batch,mae,supervise
1930,0.001977584,0.00190489
1931,0.003033954,0.002674291
1932,0.001727535,0.001459988
1933,0.004600359,0.003963744
1934,0.003334883,0.003121052
1935,0.002045057,0.00170528
1936,0.001838265,0.001703597
1937,0.002183828,0.001975741
1938,0.002159302,0.002050623
1939,0.001889542,0.001491495
1940,0.002951691,0.002515016
1941,0.00200495,0.001630553
1942,0.002047916,0.001591795
1943,0.003283212,0.002611366
1944,0.001778873,0.001695862
1945,0.005740996,0.004573269
1946,0.007997951,0.00673776
1947,0.001833086,0.00160791
1948,0.005065748,0.004025897
1949,0.00367538,0.002963563
1950,0.004971837,0.003719918
1951,0.001558245,0.001464272
1952,0.004429244,0.003512669
1953,0.002122326,0.00191928
1954,0.006687499,0.005676248
1955,0.00268745,0.0021622
1956,0.001658748,0.001523127
1957,0.001763522,0.001482833
1958,0.006590164,0.005113993
1959,0.002634438,0.002152666
1960,0.002039609,0.001744489
1961,0.003006257,0.002780059
1962,0.002259555,0.001934839
1963,0.003943613,0.003009618
1964,0.003669718,0.002977096
1965,0.002261684,0.001984634
1966,0.002640635,0.002206155
1967,0.001895552,0.00191946
1968,0.007244723,0.006099699
1969,0.004431072,0.003643691
1970,0.005939602,0.004595985
1971,0.002869677,0.002719249
1972,0.002841569,0.002573119
1973,0.002595032,0.002392739
1974,0.002782437,0.002331851
1975,0.004189588,0.003585708
1976,0.00294112,0.002523061
1977,0.001943282,0.001779823
1978,0.001365378,0.001586816
1979,0.002148665,0.001896693
1980,0.002696123,0.002216407
1981,0.002125868,0.001976961
1982,0.007579396,0.005645952
1983,0.003578135,0.003421491
1984,0.001798381,0.001574942
1985,0.00296915,0.002488004
1986,0.001237585,0.001216057
1987,0.004038984,0.003220142
1988,0.002638342,0.002043457
1989,0.001568912,0.001387686
1990,0.002373169,0.00200281
1991,0.002033956,0.001938404
1992,0.003860244,0.003352713
1993,0.001926558,0.001723496
1994,0.000840013,0.000944731
1995,0.001866644,0.001615662
1996,0.003566548,0.002869153
1997,0.003409653,0.002576479
1998,0.003351092,0.002752368
1999,0.002741638,0.002354639
2000,0.002014281,0.00195234
2001,0.001345128,0.001138531
2002,0.00131064,0.00141218
2003,0.003005167,0.00243913
2004,0.001718181,0.001583499
2005,0.001357362,0.001112758
2006,0.001368767,0.00132284
2007,0.001822807,0.001676595
2008,0.003655377,0.002940418
2009,0.002261266,0.002098505
2010,0.002172824,0.001950282
2011,0.001535567,0.001442571
2012,0.004577286,0.00375397
2013,0.001896199,0.001572577
2014,0.002941383,0.002499739
2015,0.001811289,0.001838165
2016,0.001376506,0.001457549
2017,0.003955685,0.003020559
2018,0.001291801,0.001110556
2019,0.002594846,0.002164083
2020,0.007389492,0.005647923
2021,0.001679219,0.001734727
2022,0.003022052,0.003037212
2023,0.00371828,0.003079298
2024,0.001485916,0.001603246
2025,0.003707638,0.003013216
2026,0.001630421,0.001732574
2027,0.003464261,0.00251819
2028,0.001670233,0.001515252
2029,0.001785891,0.001577475
2030,0.006675801,0.00457213
2031,0.003412882,0.002741602
2032,0.001784997,0.00161506
2033,0.00291935,0.002161941
2034,0.002343061,0.002042748
2035,0.002222021,0.002098551
2036,0.001621702,0.001695066
2037,0.004873435,0.003933533
2038,0.002096443,0.00188927
2039,0.002301922,0.002009437
2040,0.003278734,0.002859091
2041,0.0018384,0.001891386
2042,0.004069299,0.003252737
2043,0.001524273,0.001701431
2044,0.001604056,0.001784883
2045,0.002104848,0.001981227
2046,0.001939471,0.00176529
2047,0.001559465,0.00139103
2048,0.001388444,0.001258146
2049,0.001623668,0.001495631
2050,0.002942394,0.002209998
2051,0.002368668,0.002110307
2052,0.001292104,0.001195409
2053,0.001592999,0.001612194
2054,0.002789254,0.002350325
2055,0.003316577,0.002833354
2056,0.001608381,0.0014592
2057,0.002982564,0.002883405
2058,0.002535978,0.00235173
2059,0.002137649,0.001796804
2060,0.003245251,0.002700452
2061,0.001802757,0.001674129
2062,0.001453608,0.001469059
2063,0.00328651,0.002984496
2064,0.003993925,0.003530693
2065,0.001521379,0.001448243
2066,0.002692554,0.002354706
2067,0.001674704,0.001546354
2068,0.002244571,0.002156041
2069,0.003848194,0.002861282
2070,0.001217093,0.001369198
2071,0.002469923,0.002080968
2072,0.003275544,0.002601565
2073,0.001444664,0.001337052
2074,0.002143063,0.001916575
2075,0.002039649,0.001621493
2076,0.002251453,0.001925778
2077,0.002139915,0.001707424
2078,0.001003933,0.001267268
2079,0.002449882,0.002257124
2080,0.001657776,0.001509061
2081,0.002071112,0.001719656
2082,0.002231512,0.001677421
2083,0.001590465,0.001520264
2084,0.001969817,0.001906309
2085,0.002895819,0.002594687
2086,0.004340305,0.003208072
2087,0.00159538,0.00132347
2088,0.006410605,0.00487069
2089,0.002164585,0.001911706
2090,0.003908723,0.003526619
2091,0.002983581,0.002567275
2092,0.00286539,0.002287621
2093,0.002173003,0.002135121
2094,0.001959913,0.001801514
2095,0.003376209,0.002537733
2096,0.002660372,0.001995759
2097,0.003396403,0.003112203
2098,0.001605853,0.001586668
2099,0.001674635,0.001419723
2100,0.001438072,0.001393171
2101,0.00222863,0.00179129
2102,0.003329148,0.002510209
2103,0.002148071,0.001865486
2104,0.003874709,0.003007541
2105,0.002989891,0.002526729
2106,0.002607585,0.002255904
2107,0.001146751,0.001261295
2108,0.003994211,0.003060743
2109,0.001780775,0.001781425
2110,0.001692145,0.001435558
2111,0.002122117,0.001910547
2112,0.001098284,0.001245121
2113,0.003291622,0.002711375
2114,0.001648695,0.00157297
2115,0.004802803,0.004420739
2116,0.002999749,0.002341782
2117,0.003801617,0.003153857
2118,0.001616483,0.001293905
2119,0.00198642,0.001658325
2120,0.001634275,0.001275462
2121,0.002553289,0.00202463
2122,0.004053261,0.003180761
2123,0.005740017,0.004550364
2124,0.002130619,0.00190475
2125,0.001942569,0.001693822
2126,0.001703068,0.001520102
2127,0.001489117,0.001390057
2128,0.001400855,0.001312264
2129,0.006389202,0.004866262
2130,0.004419671,0.003329551
2131,0.001424839,0.001260619
2132,0.00154945,0.00163488
2133,0.001204451,0.001143968
2134,0.002585682,0.002239582
2135,0.001916952,0.001610656
2136,0.0021644,0.001821371
2137,0.001893045,0.001660382
2138,0.003234809,0.002484676
2139,0.002268555,0.001998853
2140,0.002030993,0.001899297
2141,0.001313977,0.001295835
2142,0.002344771,0.001991728
2143,0.002324086,0.001943223
2144,0.002636719,0.002311001
2145,0.001794686,0.001502482
2146,0.002089087,0.001761362
2147,0.002354271,0.001729964
2148,0.004126671,0.003120758
2149,0.003052518,0.002246904
2150,0.001781687,0.001400452
2151,0.001210258,0.001231153
2152,0.0021743,0.001993607
2153,0.002912508,0.002049847
2154,0.002304746,0.001841128
2155,0.002120861,0.001901997
2156,0.002580372,0.002272701
2157,0.001742935,0.001581943
2158,0.002632507,0.002190493
2159,0.002452611,0.002103021
2160,0.001736402,0.001503865
2161,0.002066312,0.001752457
2162,0.006372971,0.004590069
2163,0.006746352,0.005050785
2164,0.001971781,0.002017453
2165,0.001750962,0.001917348
2166,0.001396928,0.00144068
2167,0.001615884,0.00164107
2168,0.003134753,0.00250645
2169,0.001810951,0.001775629
2170,0.003981309,0.003321154
2171,0.00307005,0.002807311
2172,0.004629104,0.004058421
2173,0.002024065,0.001833836
2174,0.001824396,0.001688127
2175,0.004454295,0.003185987
2176,0.00378201,0.002770298
2177,0.002619876,0.002112957
2178,0.002384273,0.002186792
2179,0.001803528,0.00171371
2180,0.002227704,0.001814787
2181,0.003798924,0.003417514
2182,0.002003431,0.001756258
2183,0.002043798,0.001725476
2184,0.002891406,0.002553197
2185,0.001910777,0.001660352
2186,0.004943339,0.003649239
2187,0.001350172,0.001250567
2188,0.003471835,0.002527772
2189,0.002056721,0.001828052
2190,0.002682087,0.002584357
2191,0.001201778,0.001347765
2192,0.002661225,0.001991104
2193,0.00277345,0.002419892
2194,0.001686245,0.001721519
2195,0.00235402,0.002096753
2196,0.002491802,0.002208838
2197,0.003025884,0.002323412
2198,0.001812248,0.001583062
2199,0.001428762,0.001275668
2200,0.0017862,0.001534511
2201,0.002088258,0.001753925
2202,0.00188079,0.001704783
2203,0.003601878,0.002767432
2204,0.006467841,0.004913142
2205,0.001872781,0.001780263
2206,0.001483879,0.001323836
2207,0.002401991,0.002113087
2208,0.002728023,0.002262354
2209,0.002658913,0.002211362
2210,0.003528002,0.00296571
2211,0.001855884,0.001820953
2212,0.001580895,0.001516181
2213,0.002663859,0.002049615
2214,0.002378962,0.001839038
2215,0.001380688,0.001416497
2216,0.003053301,0.002530019
2217,0.001835162,0.001928221
2218,0.002193663,0.001731806
2219,0.00248169,0.002190639
2220,0.001248201,0.001196542
2221,0.003765632,0.003123024
2222,0.003356744,0.002451967
2223,0.002328603,0.001977922
2224,0.003790184,0.003151231
2225,0.002603748,0.002117857
2226,0.002329184,0.001866427
2227,0.001824536,0.001558624
2228,0.001918261,0.001865242
2229,0.001707077,0.001590861
2230,0.0024611,0.002153879
2231,0.00169623,0.001434782
2232,0.002639931,0.002273906
2233,0.001607852,0.001561346
2234,0.001824197,0.00173611
2235,0.001282628,0.00141532
2236,0.002023373,0.001883194
2237,0.00212939,0.001852154
2238,0.002026811,0.002028236
2239,0.003711595,0.002803695
2240,0.001939979,0.001740701
2241,0.004456735,0.003303021
2242,0.003552562,0.003038829
2243,0.001455104,0.001445087
2244,0.001076217,0.001149004
2245,0.001411393,0.00177108
2246,0.001499073,0.001562172
2247,0.001852789,0.001952252
2248,0.00608269,0.004846475
2249,0.001229563,0.001285577
2250,0.003037269,0.002490832
2251,0.001181574,0.001277192
